Store,Dept,mean,sum
32,41,2817.8293706293703,402949.6
32,42,6578.8076223776225,940769.49
32,44,4266.812097902098,610154.13
32,45,16.967848101265822,1340.46
32,46,26530.454825174824,3793855.04
32,47,-5.25,-84.0
32,48,4.351111111111111,39.16
32,49,4663.605594405594,666895.6
32,51,26.955774647887324,1913.8600000000001
32,52,2512.9834265734266,359356.63
32,54,80.42759398496241,10696.87
32,55,9195.223496503497,1314916.96
32,56,5524.586223776223,790015.83
32,58,2006.4406293706295,286921.01
32,59,656.2739160839161,93847.17
32,60,800.0993006993007,114414.2
32,67,9503.097762237761,1358942.98
32,71,5067.614965034965,724668.9400000001
32,72,44351.62895104895,6342282.94
32,74,14739.222167832168,2107708.77
32,77,447.5,895.0
32,78,2.1119999999999997,21.119999999999997
32,79,15463.952797202797,2211345.25
32,80,16749.993776223775,2395249.11
32,81,17124.83811188811,2448851.85
32,82,18208.699930069928,2603844.09
32,83,3742.8377622377625,535225.8
32,85,2272.82,325013.26
32,87,6909.307202797203,988030.93
32,90,61639.63713286713,8814468.11
32,91,48368.75615384615,6916732.13
32,92,100122.92902097902,14317578.85
32,93,30732.226923076923,4394708.45
32,94,48650.04097902098,6956955.86
32,95,84695.2341958042,12111418.49
32,96,2308.4118181818185,330102.89
32,97,17160.31,2453924.33
32,98,7939.262377622378,1135314.52
32,99,379.14725,15165.89
33,1,2379.0865734265735,340209.38
33,2,7471.4251048951055,1068413.79
33,3,283.95013986013987,40604.87
33,4,6107.616013986014,873389.09
33,5,112.72830985915493,16007.42
33,6,11.996538461538462,311.91
33,7,392.9128671328671,56186.54
33,8,3679.792167832168,526210.28
33,9,42.788347826086955,4920.66
33,10,80.30118881118881,11483.07
33,11,170.11244755244755,24326.079999999998
33,12,21.053969465648855,2758.07
33,13,6931.686503496504,991231.17
33,14,1018.8675524475524,145698.06
33,16,323.6283916083916,46278.86
33,17,297.0311888111888,42475.46
33,18,308.9543209876543,25025.3
33,20,52.82601449275362,7289.99
33,21,200.8453146853147,28720.88
33,22,35.14811594202898,2425.22
33,23,5.342857142857143,112.2
33,24,23.9675,575.22
33,25,34.63395833333333,3324.86
33,26,134.93986013986014,19296.4
33,27,1.0,1.0
33,31,40.06969696969697,1322.3
33,32,28.796969696969697,950.3
33,33,20.191499999999998,403.83
33,34,4.351999999999999,21.759999999999998
33,35,19.0,95.0
33,36,45.0,180.0
33,38,13539.82,1936194.26
33,40,6243.193916083916,892776.73
33,41,43.04032258064516,2668.5
33,42,55.75223076923077,7247.79
33,44,3.2504545454545455,71.51
33,46,1953.485804195804,279348.47
33,49,8.0,40.0
33,52,17.41197674418605,1497.43
33,55,32.76229508196721,3997.0
33,56,123.40307692307692,1604.24
33,59,24.498620689655173,2131.38
33,60,107.26573426573427,15339.0
33,67,645.4054545454545,92292.98
33,71,5.0,5.0
33,72,10.453333333333333,62.72
33,74,363.3018181818182,51952.16
33,79,10952.508111888112,1566208.66
33,80,8293.086923076922,1185911.43
33,81,8913.666083916083,1274654.25
33,82,3134.103006993007,448176.73
33,83,2565.923076923077,366927.0
33,87,332.94415492957745,47278.07
33,90,24899.923146853147,3560689.01
33,91,9862.862867132866,1410389.39
33,92,34227.662867132865,4894555.79
33,93,25648.054265734263,3667671.76
33,94,29002.624475524473,4147375.3
33,95,27022.94916083916,3864281.73
33,96,9371.822167832168,1340170.57
33,97,5375.769510489511,768735.04
33,98,7340.692167832168,1049718.98
33,99,0.022,0.11
34,1,19947.57307692308,2852502.95
34,2,34916.22587412587,4993020.3
34,3,8377.376433566435,1197964.83
34,4,19791.50902097902,2830185.79
34,5,21633.900559440557,3093647.78
34,6,3419.062027972028,488925.87
34,7,18055.491608391607,2581935.3
34,8,27165.013146853147,3884596.88
34,9,17224.253496503497,2463068.25
34,10,16957.163566433566,2424874.39
34,11,15681.386993006992,2242438.34
34,12,5312.239300699301,759650.22
34,13,23518.43986013986,3363136.9
34,14,10049.68846153846,1437105.45
34,16,16687.234965034964,2386274.6
34,17,6743.74986013986,964356.23
34,18,5104.287723577236,627827.39
34,19,29.99074074074074,2429.25
34,20,2977.826013986014,425829.12
34,21,4441.242587412587,635097.69
34,22,6152.8216783216785,879853.5
34,23,13611.645524475525,1946465.31
34,24,3032.286713286713,433617.0
34,25,5790.009160839161,827971.31
34,26,4476.318181818182,640113.5
34,27,731.1102097902098,104548.76
34,28,273.55545454545455,39118.43
34,29,2146.3405594405594,306926.7
34,30,1903.1337762237763,272148.13
34,31,959.7367832167831,137242.36
34,32,5010.56972027972,716511.47
34,33,3464.044825174825,495358.41
34,34,8064.623916083916,1153241.22
34,35,1693.4543356643358,242163.97
34,36,883.7164335664336,126371.45
34,37,2221.7174125874126,317705.59
34,38,48819.291818181824,6981158.73
34,40,38458.90993006993,5499624.12
34,41,407.49267605633804,57863.96
34,42,4210.795594405595,602143.77
34,44,3303.2736363636363,472368.13
34,45,15.973400000000002,798.6700000000001
34,46,17203.738181818182,2460134.56
34,47,-78.91916666666667,-947.03
34,48,1219.9942063492063,153719.27
34,49,3965.9407692307695,567129.53
34,51,27.203382352941176,1849.83
34,52,1243.2427972027972,177783.72
34,54,58.33669642857143,6533.71
34,55,10208.866923076923,1459867.97
34,56,3916.4426573426576,560051.3
34,58,1879.2317391304348,129666.99
34,59,501.387062937063,71698.35
34,60,68.41037735849056,7251.5
34,65,45441.70622377622,6498163.99
34,67,6732.085734265735,962688.26
34,71,2360.7175524475524,337582.61
34,72,36636.553076923075,5239027.09
34,74,7516.448181818182,1074852.09
34,77,477.0,954.0
34,78,3.0,3.0
34,79,14997.882307692307,2144697.17
34,80,11687.922447552446,1671372.91
34,81,15840.57958041958,2265202.88
34,82,15730.6986013986,2249489.9
34,83,2838.023986013986,405837.43
34,85,1882.8304895104895,269244.76
34,87,6067.450629370629,867645.44
34,90,44338.936783216785,6340467.96
34,91,34018.102237762236,4864588.62
34,92,67782.5209090909,9692900.49
34,93,29590.11132867133,4231385.92
34,94,37428.096923076926,5352217.86
34,95,69245.18797202798,9902061.88
34,96,19154.212307692305,2739052.36
34,97,17570.57748251748,2512592.58
34,98,7775.998181818181,1111967.74
34,99,347.1443243243243,12844.34
35,1,17082.647902097902,2442818.65
35,2,45578.45622377622,6517719.24
35,3,14308.382797202798,2046098.74
35,4,19495.63111888112,2787875.25
35,5,24858.433706293705,3554756.02
35,6,7256.417132867133,1037667.65
35,7,30267.58979020979,4328265.34
35,8,18416.40167832168,2633545.44
35,9,15657.032937062937,2238955.71
35,10,14818.443706293707,2119037.45
35,11,17897.42188811189,2559331.33
35,12,2124.073146853147,303742.46
35,13,33504.49811188811,4791143.23
35,14,28741.281678321677,4110003.28
35,16,7441.906363636364,1064192.61
35,17,17153.866503496505,2453002.91
35,18,6476.6137499999995,829006.5599999999
35,19,-9.788,-97.88
35,20,11896.808601398601,1701243.63
35,21,3823.951888111888,546825.12
35,22,21541.95293706294,3080499.27
35,23,40062.517342657346,5728939.98
35,24,11090.52055944056,1585944.44
35,25,14760.109650349652,2110695.68
35,26,13033.82020979021,1863836.29
35,27,1618.0561538461538,231382.03
35,28,740.8525874125874,105941.92
35,29,8768.50062937063,1253895.59
35,30,6063.604825174825,867095.49
35,31,4629.956783216783,662083.82
35,32,7872.417272727273,1125755.67
35,33,10770.603986013984,1540196.3699999999
35,34,25881.45321678322,3701047.81
35,35,3282.671048951049,469421.96
35,36,3780.4962937062937,540610.97
35,38,35790.490559440565,5118040.15
35,40,36092.428181818184,5161217.23
35,41,2074.757762237762,296690.36
35,42,8072.815594405593,1154412.63
35,44,1809.1567832167832,258709.42
35,45,4.365,17.46
35,46,16286.060069930068,2328906.59
35,47,-99.08833333333332,-3567.18
35,49,0.5175438596491221,29.49999999999996
35,51,22.831294117647058,1940.66
35,52,1616.18006993007,231113.75
35,54,198.64948529411765,27016.33
35,55,11675.244965034964,1669560.03
35,56,834.1141911764706,113439.53
35,58,2744.160714285714,384182.5
35,59,830.7785294117647,112985.87999999999
35,60,93.41678321678322,13358.6
35,67,5412.058741258741,773924.4
35,71,12648.171538461538,1808688.53
35,72,88331.80888111888,12631448.67
35,74,21901.52048951049,3131917.43
35,77,99.096,495.48
35,78,12.6,63.0
35,79,25282.46146853147,3615391.99
35,80,51.006940298507466,6834.93
35,81,7423.777482517482,1061600.18
35,82,11032.78783216783,1577688.66
35,83,2497.1968531468533,357099.15
35,85,2012.5662937062937,287796.98
35,87,11760.22839160839,1681712.66
35,90,12960.45020979021,1853344.38
35,91,7919.08013986014,1132428.46
35,92,33776.032027972025,4829972.58
35,93,1528.4514685314684,218568.56
35,94,200.2704347826087,18424.88
35,95,43286.536993006994,6189974.79
35,96,10.788333333333334,129.46
35,97,3738.2925174825173,534575.83
35,98,68.28483050847457,8057.61
36,1,2239.227412587413,320209.52
36,2,13416.025664335664,1918491.67
36,3,381.32426573426574,54529.37
36,4,9873.505104895105,1411911.23
36,5,314.75398230088496,35567.2
36,6,26.29157894736842,499.54
36,7,414.42832167832165,59263.25
36,8,3417.64041958042,488722.58
36,9,102.21173913043478,9403.48
36,10,175.0523076923077,25032.48
36,11,281.67478873239435,39997.82
36,12,35.497984496124026,4579.24
36,13,12176.395314685315,1741224.53
36,14,1799.510979020979,257330.07
36,16,624.4677622377623,89298.89
36,17,476.2758041958042,68107.44
36,18,272.56224719101124,24258.04
36,20,64.1663120567376,9047.45
36,21,240.62895104895105,34409.94
36,22,39.17052631578948,744.2400000000001
36,23,10.945555555555556,197.02
36,24,14.606,73.03
36,25,19.733125,2210.11
36,26,180.60251748251747,25826.16
36,29,4.0,4.0
36,31,74.10279069767442,3186.42
36,32,15.09375,241.5
36,33,-3.1566666666666667,-9.47
36,34,8.424,42.12
36,36,-30.0,-30.0
36,38,18169.855524475523,2598289.34
36,40,10541.56986013986,1507444.49
36,41,60.63636363636363,667.0
36,42,92.58469230769231,12036.01
36,44,4.3237499999999995,69.17999999999999
36,46,2464.3211188811188,352397.92
36,49,5.0,10.0
36,52,5.280571428571428,184.82
36,55,128.96190476190478,16249.2
36,56,202.8576923076923,5274.3
36,59,28.774666666666665,2158.1
36,60,162.31748251748252,23211.4
36,67,675.9437062937063,96659.95
36,71,-29.0,-29.0
36,72,-27.64636363636364,-304.11
36,74,602.5002797202797,86157.54
36,79,17498.48909090909,2502283.94
36,80,20561.60195804196,2940309.08
36,81,12266.726013986014,1754141.82
36,82,4846.001818181819,692978.26
36,83,3425.058321678322,489783.34
36,85,59.42,118.84
36,87,280.25235294117647,33350.03
36,90,35474.191958041956,5072809.45
36,91,11097.875874125873,1586996.25
36,92,44539.56447552447,6369157.72
36,93,26103.315664335667,3732774.14
36,94,47372.15111888112,6774217.61
36,95,39735.688741258746,5682203.49
36,96,15683.341818181818,2242717.88
36,97,6469.273636363637,925106.13
36,98,9009.943776223776,1288421.96
36,99,0.02,0.02
37,1,11024.235874125874,1576465.73
37,2,16511.446223776224,2361136.81
37,3,1297.8620279720278,185594.27
37,4,17614.013636363637,2518803.95
37,5,1137.6311888111888,162681.26
37,6,46.31362962962963,6252.34
37,7,824.9783916083917,117971.91
37,8,16151.397902097902,2309649.9
37,9,151.2338028169014,21475.2
37,10,387.6446853146853,55433.19
37,11,1747.1831468531468,249847.19
37,12,182.04825174825177,26032.9
37,13,16734.08811188811,2392974.6
37,14,1416.2204895104894,202519.53
37,16,2215.6324475524475,316835.44
37,17,324.2439160839161,46366.88
37,18,580.277380952381,48743.3
37,20,64.42042253521127,4573.85
37,21,1915.6254545454547,273934.44
37,22,85.16483870967743,2640.11
37,23,42.991264367816086,3740.24
37,24,6.342222222222222,114.16
37,25,67.3448951048951,9630.32
37,26,10.471666666666668,188.49
37,27,23.26879518072289,1931.31
37,28,139.91545454545454,20007.91
37,31,123.62323943661971,17554.5
37,32,103.30333333333334,3409.01
37,33,4.885555555555555,43.97
37,38,69388.85447552447,9922606.19
37,40,27125.87979020979,3879000.81
37,41,5.666666666666667,17.0
37,42,114.22034965034965,16333.51
37,44,4.442352941176471,75.52
37,46,8520.157202797203,1218382.48
37,49,18.46977777777778,831.14
37,52,32.24650349650349,4611.25
37,55,6.268888888888889,112.84
37,56,352.6708620689655,40909.82
37,59,142.40146853146854,20363.41
37,60,755.8867132867133,108091.8
37,67,2402.8269930069932,343604.26
37,71,26.5,53.0
37,72,213.4532167832168,30523.81
37,74,681.2673426573426,97421.23
37,79,7642.5006993007,1092877.6
37,80,10629.770489510489,1520057.18
37,81,10698.796713286712,1529927.93
37,82,5569.438321678322,796429.68
37,83,2329.6138461538458,333134.77999999997
37,85,127.90496503496503,18290.41
37,87,1020.0672027972029,145869.61000000002
37,90,44144.42811188811,6312653.22
37,91,30870.677062937066,4414506.82
37,92,59440.577132867125,8500002.53
37,93,21599.85104895105,3088778.7
37,94,33656.64811188811,4812900.68
37,95,51410.551118881114,7351708.81
37,96,20375.38076923077,2913679.45
37,97,13960.701398601399,1996380.3
37,98,5286.761118881119,756006.84
37,99,15.0,45.0
38,1,6923.538531468532,990066.01
38,2,10986.172657342657,1571022.69
38,3,498.70020979020984,71314.13
38,4,10669.501328671327,1525738.69
38,5,397.41832167832166,56830.82
38,6,37.01485507246377,5108.05
38,7,413.539020979021,59136.08
38,8,9485.399440559442,1356412.12
38,9,77.52034965034964,11085.41
38,10,365.3648951048951,52247.18
38,11,752.8816783216784,107662.08
38,12,63.58370629370629,9092.47
38,13,10033.864755244755,1434842.66
38,14,997.0984615384615,142585.08
38,16,849.8799300699301,121532.83
38,17,424.5595804195804,60712.02
38,18,359.1984615384616,32687.06
38,20,54.377558139534884,4676.47
38,21,1054.0391608391608,150727.6
38,22,54.12916666666667,1948.65
38,23,37.848679245283016,4011.96
38,24,8.803870967741936,272.92
38,25,52.630699300699305,7526.1900000000005
38,26,7.574528301886792,401.45
38,27,12.048,783.12
38,28,91.476993006993,13081.21
38,29,14.739166666666668,176.87
38,31,31.459915966386554,3743.73
38,32,42.52646153846153,5528.44
38,33,6.54875,209.56
38,34,12.672857142857143,177.42000000000002
38,35,7.0,7.0
38,38,54955.784335664335,7858677.16
38,40,16473.388041958042,2355694.49
38,42,99.81503496503495,14273.55
38,44,6.146851851851852,331.93
38,46,4948.93937062937,707698.33
38,49,10.118,303.54
38,52,21.39958041958042,3060.14
38,55,9.412500000000001,75.30000000000001
38,56,111.74217391304347,7710.21
38,59,67.256,9415.84
38,60,395.9118881118881,56615.4
38,67,791.9227972027973,113244.96
38,72,170.98223776223776,24450.46
38,74,393.06629370629366,56208.479999999996
38,79,8630.96216783217,1234227.59
38,80,11158.941398601399,1595728.62
38,81,10260.830699300699,1467298.79
38,82,5551.165244755245,793816.63
38,83,2392.0420979020982,342062.02
38,85,80.16135714285714,11222.59
38,87,582.2507692307693,83261.86
38,90,34765.57678321678,4971477.4799999995
38,91,25404.86041958042,3632895.04
38,92,45314.43482517482,6479964.18
38,93,18868.91909090909,2698255.43
38,94,21331.41125874126,3050391.81
38,95,41793.64902097902,5976491.81
38,96,11981.676643356643,1713379.76
38,97,9902.368181818181,1416038.65
38,98,4783.086713286713,683981.4
38,99,25.0,25.0
39,1,21925.021188811188,3135278.03
39,2,67338.42937062937,9629395.4
39,3,20569.70160839161,2941467.33
39,4,44807.51510489511,6407474.66
39,5,24043.436783216785,3438211.46
39,6,4911.540419580419,702350.28
39,7,40020.49286713287,5722930.48
39,8,36130.64160839161,5166681.75
39,9,19396.117692307693,2773644.83
39,10,14919.373916083918,2133470.47
39,11,20428.26230769231,2921241.5100000002
39,12,4621.15986013986,660825.86
39,13,54991.42342657343,7863773.55
39,14,21125.77832167832,3020986.3
39,16,26691.769160839158,3816922.9899999998
39,17,11699.538951048951,1673034.07
39,18,11333.330583941606,1552666.29
39,19,-3.2381818181818183,-106.86
39,20,7874.601678321678,1126068.04
39,21,7177.074685314686,1026321.68
39,22,13013.560139860141,1860939.1
39,23,18550.752517482517,2652757.61
39,24,6470.795384615384,925323.74
39,25,7243.153006993007,1035770.88
39,26,9406.726783216784,1345161.93
39,27,1424.3611188811187,203683.63999999998
39,28,622.2608391608392,88983.3
39,29,5678.498111888111,812025.23
39,30,3799.6882517482522,543355.42
39,31,2337.0743356643356,334201.63
39,32,5976.223006993007,854599.89
39,33,6923.695454545455,990088.45
39,34,16354.447272727273,2338685.96
39,35,2057.284055944056,294191.62
39,36,2032.1955944055942,290603.97
39,38,43195.578321678324,6176967.7
39,40,59145.962447552454,8457872.63
39,41,1321.4991608391608,188974.38
39,42,3576.484475524476,511437.28
39,44,4434.812167832168,634178.14
39,45,18.438676470588234,1253.83
39,46,34122.18223776224,4879472.06
39,47,2.3600000000000003,23.6
39,49,7623.4180419580425,1090148.78
39,51,16.19605633802817,1149.92
39,52,1901.061958041958,271851.86
39,54,94.65925373134328,12684.34
39,55,11598.1986013986,1658542.4
39,56,3781.564195804196,540763.68
39,58,2479.951258741259,354633.03
39,59,722.352097902098,103296.35
39,60,405.140243902439,33221.5
39,67,11633.406573426573,1663577.14
39,71,6469.893286713286,925194.74
39,72,54929.07853146853,7854858.2299999995
39,74,22014.285244755247,3148042.79
39,77,135.964,679.82
39,78,12.0,24.0
39,79,39430.359160839165,5638541.36
39,80,11972.877062937063,1712121.42
39,81,19245.24965034965,2752070.7
39,82,22436.572727272727,3208429.9
39,83,5738.832517482518,820653.05
39,85,1710.142027972028,244550.31
39,87,6762.436993006993,967028.49
39,90,78649.53468531468,11246883.459999999
39,91,60386.28601398601,8635238.9
39,92,110126.20958041959,15748047.97
39,93,39684.509999999995,5674884.93
39,94,59830.190279720286,8555717.21
39,95,103036.75713286713,14734256.27
39,96,27089.1586013986,3873749.68
39,97,23993.406853146855,3431057.18
39,98,9767.295734265734,1396723.29
39,99,334.869756097561,13729.66
40,1,18794.57881118881,2687624.77
40,2,26702.705174825172,3818486.84
40,3,6489.030349650349,927931.34
40,4,24386.75055944056,3487305.33
40,5,17689.671678321676,2529623.05
40,6,4003.068601398601,572438.8099999999
40,7,18898.214335664336,2702444.65
40,8,33971.53223776224,4857929.11
40,9,19065.436293706294,2726357.39
40,10,19612.6293006993,2804605.9899999998
40,11,12807.144685314684,1831421.69
40,12,4403.534615384615,629705.45
40,13,21550.356923076924,3081701.04
40,14,12348.471398601398,1765831.41
40,16,13322.372027972027,1905099.2
40,17,7652.32076923077,1094281.87
40,18,4509.372118644068,532105.91
40,19,-5.0,-15.0
40,20,3526.3219580419577,504264.04
40,21,6585.782937062937,941766.96
40,22,6454.6516083916085,923015.18
40,23,14064.668461538462,2011247.59
40,24,2954.521818181818,422496.62
40,25,6704.41034965035,958730.68
40,26,4318.451328671329,617538.54
40,27,1006.653076923077,143951.39
40,28,324.23454545454547,46365.54
40,29,3270.596853146853,467695.35
40,30,2635.7896503496504,376917.92
40,31,1319.277062937063,188656.62
40,32,4532.5034965034965,648148.0
40,33,3106.724125874126,444261.55
40,34,7590.31951048951,1085415.69
40,35,2060.226013986014,294612.32
40,36,828.5864335664336,118487.86
40,37,1957.9645454545455,279988.93
40,38,36229.27580419581,5180786.44
40,40,33370.94531468531,4772045.18
40,41,280.90783216783217,40169.82
40,42,4607.1327972027975,658819.99
40,44,3247.999230769231,464463.89
40,45,18.241607142857145,1021.5300000000001
40,46,9412.404195804196,1345973.8
40,47,-17.254285714285714,-241.56
40,48,752.3924409448819,95553.84
40,49,43.962112676056336,3121.31
40,51,22.127254901960786,1128.49
40,52,942.737972027972,134811.53
40,54,96.27293233082706,12804.3
40,55,9000.258741258742,1287037.0
40,56,3787.050769230769,541548.26
40,58,3107.429906542056,332495.0
40,59,274.0524475524476,39189.5
40,60,122.58538461538461,17529.71
40,67,7014.41,1003060.63
40,71,2330.9555244755247,333326.64
40,72,39443.06258741259,5640357.95
40,74,9822.268181818183,1404584.35
40,77,363.0,1452.0
40,78,7.5,15.0
40,79,13128.156153846154,1877326.33
40,80,16461.2127972028,2353953.43
40,81,19893.8586013986,2844821.78
40,82,13581.162027972028,1942106.17
40,83,3370.2325174825173,481943.25
40,85,1981.23979020979,283317.29
40,87,20070.12895104895,2870028.44
40,90,61258.202867132866,8759923.01
40,91,43256.15685314685,6185630.43
40,92,96475.7532867133,13796032.72
40,93,27532.751188811188,3937183.42
40,94,38210.9006993007,5464158.8
40,95,66572.88125874125,9519922.02
40,96,15309.077972027972,2189198.15
40,97,17131.033496503496,2449737.79
40,98,8178.3710489510495,1169507.06
40,99,167.37416666666667,6025.47
41,1,23205.25993006993,3318352.17
41,2,48349.82895104895,6914025.54
41,3,17021.833356643358,2434122.17
41,4,30538.574895104895,4367016.21
41,5,25513.943776223776,3648493.96
41,6,5267.832097902098,753299.99
41,7,33711.10573426574,4820688.12
41,8,33729.08167832168,4823258.68
41,9,32743.470139860143,4682316.23
41,10,15194.223706293707,2172773.99
41,11,13605.678461538462,1945612.02
41,12,4273.264965034965,611076.89
41,13,32562.995804195805,4656508.4
41,14,17161.987552447554,2454164.22
41,16,18588.113776223778,2658100.27
41,17,12054.236363636364,1723755.8
41,18,9113.079449541285,993325.66
41,19,1163.5053086419753,94243.93
41,20,5546.318881118881,793123.6
41,21,5066.603636363636,724524.32
41,22,10331.84132867133,1477453.31
41,23,18920.311398601396,2705604.53
41,24,5172.027342657343,739599.91
41,25,7374.3093006993,1054526.23
41,26,6488.948461538462,927919.63
41,27,1373.244965034965,196374.03
41,28,463.2713286713287,66247.8
41,29,4197.46104895105,600236.93
41,30,2790.0158041958043,398972.26
41,31,2066.554965034965,295517.36
41,32,5361.930909090909,766756.12
41,33,5735.627762237762,820194.77
41,34,12943.632587412587,1850939.46
41,35,2225.103216783217,318189.76
41,36,1617.6190909090908,231319.53
41,37,3.0,6.0
41,38,46406.42657342657,6636119.0
41,40,54458.21951048951,7787525.39
41,41,1938.8081818181818,277249.57
41,42,5091.624965034965,728102.37
41,44,4615.455524475525,660010.14
41,45,24.919411764705885,2118.15
41,46,28213.117832167834,4034475.85
41,47,20.863478260869567,479.86
41,48,1307.9081395348837,112480.1
41,49,5887.886853146852,841967.82
41,51,16.185526315789474,1230.1
41,52,1964.381888111888,280906.61
41,54,68.28355555555557,9218.28
41,55,10052.520769230769,1437510.47
41,56,7643.873566433566,1093073.92
41,58,5249.282867132867,750647.45
41,59,795.3574125874126,113736.11
41,60,455.32727272727277,65111.8
41,67,9756.677342657344,1395204.86
41,71,5300.854055944056,758022.13
41,72,54877.30244755245,7847454.25
41,74,18638.237902097902,2665268.02
41,77,231.5,1389.0
41,78,9.0,36.0
41,79,21840.97951048951,3123260.07
41,80,17436.274825174823,2493387.3
41,81,19958.047482517482,2854000.79
41,82,18788.876293706293,2686809.31
41,83,3879.168741258741,554721.13
41,85,2272.1134265734263,324912.22
41,87,10042.527762237762,1436081.47
41,90,70852.0218181818,10131839.12
41,91,52714.92846153846,7538234.77
41,92,115827.66405594406,16563355.96
41,93,35415.340000000004,5064393.62
41,94,47218.52916083916,6752249.67
41,95,88666.46839160839,12679304.98
41,96,2883.492237762238,412339.39
41,97,19789.21923076923,2829858.35
41,98,9371.531608391608,1340129.02
41,99,443.736511627907,19080.670000000002
42,1,10375.14839160839,1483646.22
42,2,15976.902447552446,2284697.05
42,3,814.4511888111888,116466.52
42,4,14885.264755244754,2128592.86
42,5,1052.2967832167833,150478.44
42,6,3.3333333333333335,10.0
42,7,721.9138461538462,103233.68000000001
42,8,18238.584195804196,2608117.54
42,9,135.52405594405593,19379.94
42,10,404.596013986014,57857.23
42,11,939.8380419580419,134396.84
42,12,87.76727272727273,12550.72
42,13,15069.359930069932,2154918.47
42,14,1501.0133566433567,214644.91
42,16,1102.6718181818183,157682.07
42,17,518.8323076923077,74193.02
42,18,385.76790476190473,40505.63
42,20,63.398135593220346,3740.4900000000002
42,21,1262.8542657342657,180588.16
42,22,111.99249999999999,2239.85
42,23,44.53658823529412,3785.61
42,24,10.955,43.82
42,25,75.9806993006993,10865.24
42,26,1.2457142857142856,8.719999999999999
42,27,31.292804878048784,2566.01
42,28,57.60846153846154,8238.01
42,31,56.04921875,7174.3
42,32,40.77163120567376,5748.8
42,33,9.5,38.0
42,34,11.97,11.97
42,38,38834.04342657343,5553268.21
42,40,19788.36853146853,2829736.7
42,41,-8.0,-16.0
42,42,172.77727272727273,24707.15
42,44,2.3731999999999998,59.33
42,46,6050.036363636364,865155.2
42,49,33.41184210526316,1269.65
42,52,33.125734265734266,4736.98
42,55,-7.326666666666667,-43.96
42,56,179.75417910447763,12043.53
42,59,88.98622377622378,12725.03
42,60,335.43356643356645,47967.0
42,67,1236.3556643356642,176798.86
42,71,-58.445,-467.56
42,72,-43.21178571428572,-1209.93
42,74,267.0380434782609,36851.25
42,79,13686.231608391608,1957131.12
42,80,15307.678321678322,2188998.0
42,81,15918.666503496504,2276369.31
42,82,7409.55944055944,1059567.0
42,83,3708.9916783216786,530385.81
42,85,62.73578571428572,8783.01
42,87,960.774366197183,136429.96
42,90,53384.8979020979,7634040.4
42,91,42913.22125874126,6136590.64
42,92,83497.77867132866,11940182.35
42,93,32852.63230769231,4697926.42
42,94,35724.6120979021,5108619.53
42,95,61205.27230769231,8752353.94
42,96,15183.474195804196,2171236.81
42,97,17495.198811188813,2501813.43
42,98,6540.721258741259,935323.14
43,1,7549.109020979022,1079522.59
43,2,20722.85146853147,2963367.7600000002
43,3,999.6488811188811,142949.79
43,4,18227.382167832166,2606515.65
43,5,575.4173255813953,49485.89
43,6,37.84324561403509,4314.13
43,7,516.7728671328672,73898.52
43,8,13185.211678321679,1885485.27
43,9,147.6941958041958,21120.27
43,10,507.4267132867133,72562.02
43,11,584.8316083916084,83630.92
43,12,89.1360839160839,12746.46
43,13,17852.915174825175,2552966.87
43,14,1664.022937062937,237955.28
43,16,2654.8026573426573,379636.78
43,17,623.7377622377622,89194.5
43,18,704.6505208333333,67646.45
43,20,44.114347826086956,4058.52
43,21,1563.513006993007,223582.36
43,22,70.41117647058823,2393.98
43,23,25.812608695652177,593.69
43,24,2.2350000000000003,4.470000000000001
43,25,71.82223776223776,10270.58
43,26,4.463333333333334,66.95
43,27,12.443076923076923,161.76
43,28,87.09525423728813,10277.24
43,31,27.587254901960787,2813.9
43,32,20.476724137931036,1187.65
43,33,2.5,20.0
43,38,57623.88489510489,8240215.54
43,40,18156.535664335664,2596384.6
43,42,184.14328671328673,26332.49
43,44,5.314736842105264,100.98
43,46,7426.636363636364,1062009.0
43,49,17.3375,346.75
43,52,40.221408450704224,5711.44
43,55,-11.88,-11.88
43,56,160.3861,16038.61
43,59,126.47605769230769,13153.51
43,60,481.20640000000003,60150.8
43,67,1238.2937062937062,177076.0
43,71,6.920000000000002,20.760000000000005
43,72,84.3846762589928,11729.47
43,74,650.886083916084,93076.71
43,79,13525.426223776223,1934135.95
43,80,17045.276783216785,2437474.58
43,81,19464.72300699301,2783455.39
43,82,8264.136573426573,1181771.53
43,83,4952.252167832168,708172.06
43,85,83.49583333333334,5009.75
43,87,79.42424000000001,9928.03
43,90,63668.8955944056,9104652.07
43,91,34808.442167832174,4977607.23
43,92,83646.1609090909,11961401.01
43,93,36196.69321678321,5176127.13
43,94,50769.70832167832,7260068.29
43,95,72883.22328671328,10422300.93
43,96,25058.36937062937,3583346.82
43,97,19349.98993006993,2767048.56
43,98,9594.867482517482,1372066.05
43,99,26.25,105.0
44,1,8049.992307692307,1151148.9
44,2,9377.273006993008,1340950.04
44,3,571.0167132867133,81655.39
44,4,7403.959580419581,1058766.22
44,5,960.6704895104896,137375.88
44,6,34.648721804511275,4608.28
44,7,531.0348951048951,75937.99
44,8,4963.966223776224,709847.17
44,9,99.81727272727274,14273.87
44,10,153.79265734265732,21992.35
44,11,608.4946853146854,87014.74
44,12,77.13902097902097,11030.88
44,13,7300.262447552448,1043937.53
44,14,730.3114685314684,104434.54
44,16,846.4336363636363,121040.01
